TOA5,IMNAVAIT-SNOWFENCE,CR1000,12067,CR1000.Std.14,CPU:Imnaviatfence.CR1,34902,Imnaviat,,,,,,,,,,,
TIMESTAMP,RECORD,WS_ms,WindDir,WS_ms_WVc(1),WS_ms_WVc(2),WS_ms_S_WVT,T107_C,Snow_depth_3m,SignalQuality_3m,Snow_depth_8m,SignalQuality_8m,Snow_depth_15m,SignalQuality_15m,Batt_Volt,PanelTemp,T_107_3m,T_107_8m,T_107_15m
TS,RN,meters/second,Degrees,meters/second,meters/second,meters/second,Deg C,,,,,,,Volts,deg. C,deg c,deg c,deg c
,,Smp,Smp,WVc,WVc,Max,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp
3/8/2012 8:40,182062,4.17,91.3,4.22,89.2,4.518,-27.05,2.007,0,2.56,0,0.716,0,14.6,-30.68,-3.753,-2.994,-5.366
3/8/2012 8:50,182063,4.111,95.8,4.34,94.7,4.434,-27.28,2.009,0,2.56,0,0.725,0,15.07,-30.12,-3.752,-2.984,-5.365
3/8/2012 9:00,182064,3.592,103.9,3.859,96,4.15,-27.68,2.36,0,2.56,0,0.728,0,15.07,-29.57,-3.754,-2.995,-5.367
3/8/2012 9:10,182065,3.415,104.5,3.595,101.8,3.861,-27.28,2.009,0,2.56,0,0.795,0,15.07,-29.14,-3.758,-2.999,-5.37
3/8/2012 9:20,182066,3.146,99,3.389,101.1,3.592,-26.62,2.36,0,2.56,0,0.793,0,15.06,-28.8,-3.759,-2.991,-5.372
3/8/2012 9:30,182067,2.504,86.9,2.756,91.2,3.126,-24.2,2.005,0,2.56,0,0.797,0,15.05,-28.42,-3.76,-2.992,-5.372
3/8/2012 9:40,182068,1.989,85,2.157,87.8,2.494,-23.42,2.002,0,2.56,0,0.789,0,15.05,-28.16,-3.759,-3,-5.371
3/8/2012 9:50,182069,2.225,82.3,1.994,83.2,2.298,-25.26,2.004,0,2.56,0,0.797,0,15.06,-27.98,-3.758,-2.999,-5.371
3/8/2012 10:00,182070,3.268,106.5,2.65,98.2,3.337,-26.86,2.006,0,2.199,0,0.789,0,15.04,-27.83,-3.758,-2.99,-5.371
3/8/2012 10:10,182071,3.298,102.5,3.271,106.8,3.406,-26.41,2.005,0,2.202,0,0.79,0,15.04,-27.69,-3.758,-2.989,-5.37
3/8/2012 10:20,182072,2.788,105,3.008,102.3,3.312,-26.1,2.007,0,2.207,0,0.791,0,15.04,-27.47,-3.758,-2.99,-5.371
3/8/2012 10:30,182073,3.18,99.5,2.915,99.5,3.258,-26.07,2.008,0,2.207,0,0.789,0,15.03,-27.29,-3.758,-2.99,-5.371
3/8/2012 10:40,182074,2.901,96.1,3.114,97.8,3.391,-25.13,2.006,0,2.203,0,0.785,0,15.03,-27.15,-3.758,-2.989,-5.37
3/8/2012 10:50,182075,2.695,95.4,2.77,93.4,2.989,-24.77,2.006,0,2.202,0,0.782,0,15.03,-27,-3.759,-3,-5.371
3/8/2012 11:00,182076,3.484,97.7,3.087,94.3,3.557,-25.33,2.007,0,2.203,0,0.785,0,15.03,-26.86,-3.76,-3.002,-5.373
3/8/2012 11:10,182077,3.577,106.6,3.622,104.6,3.915,-25.43,2.007,0,2.205,0,0.784,0,15.04,-26.72,-3.762,-3.003,-5.374
3/8/2012 11:20,182078,3.616,112.9,3.55,108.3,3.798,-25.37,2.007,0,2.204,0,0.788,0,15.02,-26.55,-3.764,-3.006,-5.377
3/8/2012 11:30,182079,3.67,105,3.68,105.1,3.9,-25.14,2.006,0,2.206,0,0.783,0,15.02,-26.34,-3.764,-2.996,-5.377
3/8/2012 11:40,182080,3.533,98,3.39,95.1,3.724,-25.33,2.007,0,2.204,0,0.785,0,15.02,-26.13,-3.765,-3.006,-5.377
3/8/2012 11:50,182081,3.146,95.8,3.446,97,3.626,-24.86,2.007,0,2.202,0,0.781,0,15.02,-25.93,-3.766,-3.007,-5.378
3/8/2012 12:00,182082,3.033,88.7,3.099,95.5,3.263,-25.47,2.008,0,2.204,0,0.782,0,15.02,-25.69,-3.765,-3.006,-5.377
3/8/2012 12:10,182083,2.901,76.77,3.188,84,3.587,-26.62,2.008,0,2.205,0,0.784,0,15.03,-25.59,-3.765,-3.007,-5.377
3/8/2012 12:20,182084,3.033,87,2.968,76.59,3.239,-27.69,2.008,0,2.204,0,0.792,0,15.02,-25.59,-3.775,-3.007,-5.377
3/8/2012 12:30,182085,2.979,90,2.739,86.7,3.063,-26.1,2.006,0,2.207,0,0.784,0,15.02,-25.59,-3.774,-2.996,-5.377
3/8/2012 12:40,182086,2.538,97.2,2.378,90.1,2.95,-25.63,2.009,0,2.203,0,0.781,0,15.02,-25.42,-3.775,-3.006,-5.377
3/8/2012 12:50,182087,3.116,100.3,2.85,99.4,3.244,-26.07,2.008,0,2.204,0,0.785,0,15.02,-25.09,-3.774,-3.006,-5.377
3/8/2012 13:00,182088,2.965,106.2,2.998,109.4,3.141,-26.41,2.008,0,2.205,0,0.785,0,15.02,-24.73,-3.775,-3.006,-5.377
3/8/2012 13:10,182089,3.141,101.5,3.276,105,3.445,-26.14,2.008,0,2.207,0,0.786,0,15.02,-24.47,-3.774,-3.005,-5.376
3/8/2012 13:20,182090,2.989,115,3.028,114.6,3.224,-26.31,2.009,0,2.205,0,0.785,0,15.02,-24.18,-3.773,-3.004,-5.375
3/8/2012 13:30,182091,2.955,119.7,3.093,114.7,3.249,-25.8,2.008,0,2.207,0,0.783,0,15.02,-24.02,-3.773,-3.004,-5.375
3/8/2012 13:40,182092,2.974,116.3,2.854,117.7,2.994,-26.29,2.008,0,2.205,0,0.784,0,15.02,-23.79,-3.772,-3.004,-5.375
3/8/2012 13:50,182093,2.916,115.3,2.838,116.6,3.102,-25.83,2.009,0,2.204,0,0.786,0,15.01,-23.6,-3.773,-3.004,-5.375
3/8/2012 14:00,182094,2.102,114.2,2.606,109.9,2.93,-25.8,2.007,0,2.203,0,0.785,0,15.01,-23.26,-3.775,-2.997,-5.377
3/8/2012 14:10,182095,2.136,112.2,2.261,112.9,2.528,-25.8,2.008,0,2.204,0,0.789,0,15.02,-22.89,-3.775,-2.997,-5.378
3/8/2012 14:20,182096,2.171,107.6,2.222,107.7,2.401,-25.33,2.008,0,2.201,0,0.785,0,15.03,-22.4,-3.775,-2.997,-5.367
3/8/2012 14:30,182097,2.303,92.9,2.181,101,2.484,-25,2.008,0,2.204,0,0.784,0,15.02,-21.92,-3.774,-2.996,-5.377
3/8/2012 14:40,182098,2.813,104.8,2.388,102.8,3.018,-25.82,2.008,0,2.201,0,0.789,0,15.02,-21.59,-3.776,-2.998,-5.378
3/8/2012 14:50,182099,2.827,99.3,2.833,101.7,2.965,-25.57,2.008,0,2.204,0,0.784,0,15.02,-21.38,-3.776,-2.998,-5.368
3/8/2012 15:00,182100,3.376,105.5,3.011,102.8,3.376,-26.31,2.009,0,2.204,0,0.789,0,15.02,-21.24,-3.777,-3,-5.38
3/8/2012 15:10,182101,3.112,100.6,3.262,110.3,3.464,-25.75,2.009,0,2.204,0,0.785,0,15.03,-21.35,-3.777,-2.999,-5.379
3/8/2012 15:20,182102,3.273,98,3.173,101.7,3.464,-26.07,2.008,0,2.209,0,0.783,0,15.02,-21.47,-3.777,-2.999,-5.379
3/8/2012 15:30,182103,2.989,87.4,3.247,90.1,3.611,-26.14,2.007,0,2.205,0,0.786,0,15.02,-21.56,-3.778,-3.009,-5.38
3/8/2012 15:40,182104,3.504,99.9,3.439,97.1,3.562,-25.97,2.008,0,2.207,0,0.787,0,15.02,-21.71,-3.777,-3.009,-5.379
3/8/2012 15:50,182105,3.582,104.8,3.692,100.6,3.905,-25.85,2.007,0,2.209,0,0.787,0,15.02,-21.8,-3.778,-3.01,-5.381
3/8/2012 16:00,182106,3.675,101.5,3.491,105.6,3.817,-26.29,2.008,0,2.207,0,0.786,0,15.02,-22.01,-3.788,-3.01,-5.381
3/8/2012 16:10,182107,3.312,111.1,3.632,105,4.087,-26.62,2.008,0,2.205,0,0.783,0,15.03,-22.25,-3.788,-3.01,-5.38
3/8/2012 16:20,182108,3.601,101.9,3.531,107.5,3.788,-26.45,2.008,0,2.207,0,0.719,0,15.02,-22.61,-3.789,-3.011,-5.382
3/8/2012 16:30,182109,3.543,104,3.665,102.3,3.768,-26.38,2.006,0,2.208,0,0.72,0,15.03,-22.89,-3.789,-3.011,-5.381
3/8/2012 16:40,182110,3.504,102.8,3.53,102.8,3.65,-26.41,2.007,0,2.211,0,0.72,0,15.03,-23.17,-3.788,-3.01,-5.381
3/8/2012 16:50,182111,3.582,94.5,3.498,99.5,3.729,-26.35,2.008,0,2.208,0,0.713,0,15.03,-23.45,-3.787,-3.009,-5.38
3/8/2012 17:00,182112,3.807,90.6,3.845,92.3,4.121,-26.52,2.007,0,2.207,0,0.713,0,15.03,-23.76,-3.786,-3.008,-5.379
3/8/2012 17:10,182113,3.822,94.5,3.798,96.1,3.974,-26.99,2.008,0,2.205,0,0.69,0,15.04,-24.21,-3.786,-3.008,-5.379
3/8/2012 17:20,182114,3.097,88,3.2,90.6,3.597,-27.45,2.008,0,2.207,0,0.71,0,15.04,-24.69,-3.785,-3.007,-5.378
3/8/2012 17:30,182115,2.813,96.3,2.826,95.1,3.014,-27.87,2.007,0,2.206,0,0.705,0,15.04,-25.25,-3.784,-3.006,-5.377
3/8/2012 17:40,182116,2.293,93.6,2.388,95.3,2.945,-27.85,2.007,0,2.208,0,0.69,0,15.05,-25.86,-3.785,-3.007,-5.377
3/8/2012 17:50,182117,2.548,95.1,2.643,92.8,2.813,-28.13,2.006,0,2.211,0,0.672,0,14.63,-26.48,-3.785,-3.007,-5.377
3/8/2012 18:00,182118,3.562,89.2,3.21,90.1,3.562,-27.6,2.005,0,2.206,0,0.669,0,14.22,-27.04,-3.785,-3.017,-5.378
3/8/2012 18:10,182119,3.567,100.4,3.404,92.2,3.611,-28.35,2.007,0,2.209,0,0.691,0,14.09,-27.47,-3.785,-3.017,-5.378
3/8/2012 18:20,182120,3.748,90,3.768,93.3,3.891,-28.48,2.006,0,2.208,0,0.7,0,13.98,-27.9,-3.782,-3.014,-5.375
3/8/2012 18:30,182121,3.783,93.6,3.86,92,4.101,-28.63,2.005,0,2.211,0,0.709,0,13.9,-28.27,-3.78,-3.011,-5.373
3/8/2012 18:40,182122,3.641,90.2,3.775,92.9,3.93,-28.4,2.005,0,2.213,0,0.709,0,13.82,-28.65,-3.779,-3.01,-5.372
3/8/2012 18:50,182123,3.327,88.8,3.474,94.1,3.592,-29.05,2.004,0,2.209,0,0.71,0,13.76,-28.95,-3.789,-3.01,-5.372
3/8/2012 19:00,182124,3.469,91.8,3.393,92.4,3.548,-29.09,2.006,0,2.21,0,0.691,0,13.71,-29.29,-3.789,-3.011,-5.372
3/8/2012 19:10,182125,3.092,99.8,3.257,97.5,3.479,-29.81,2.005,0,2.21,0,0.706,0,13.66,-29.61,-3.79,-3.012,-5.383
3/8/2012 19:20,182126,3.283,100.9,3.334,100.5,3.513,-29.83,2.003,0,2.211,0,0.69,0,13.61,-30,-3.791,-3.013,-5.374
3/8/2012 19:30,182127,2.617,103.2,2.854,101.9,3.283,-30.79,2.005,0,2.211,0,0.693,0,13.57,-30.36,-3.791,-3.013,-5.384
3/8/2012 19:40,182128,2.597,100.4,2.694,103.3,2.906,-31.53,2.004,0,2.212,0,0.694,0,13.53,-30.81,-3.79,-3.012,-5.383
3/8/2012 19:50,182129,2.499,86.6,2.344,93.5,2.641,-31.14,2.004,0,2.207,0,0.683,0,13.49,-31.26,-3.787,-3.009,-5.38
3/8/2012 20:00,182130,2.857,90.7,2.812,86.4,3.014,-31.61,2.005,0,2.21,0,0.713,0,13.46,-31.6,-3.785,-3.007,-5.378
3/8/2012 20:10,182131,2.881,87.7,2.884,87.8,3.038,-31.2,2.004,0,2.21,0,0.692,0,13.42,-31.9,-3.783,-3.005,-5.377
3/8/2012 20:20,182132,3.268,80.6,3.085,85.4,3.303,-30.33,2.004,0,2.21,0,0.671,0,13.39,-32.11,-3.784,-3.006,-5.377
3/8/2012 20:30,182133,3.425,84.6,3.064,86.8,3.425,-29.83,2.004,0,2.212,0,0.673,0,13.36,-32.16,-3.784,-3.006,-5.377
3/8/2012 20:40,182134,3.553,83.9,3.323,83.8,3.553,-29.59,2.002,0,2.212,0,0.723,0,13.33,-31.94,-3.784,-3.006,-5.377
3/8/2012 20:50,182135,0.921,334.8,2.741,66.74,3.68,-29.83,2.004,0,2.206,0,0.678,0,13.3,-31.77,-3.784,-3.005,-5.367
3/8/2012 21:00,182136,0.191,145.3,0.585,347.3,1.088,-28.38,2.002,0,2.205,0,0.712,0,13.27,-31.6,-3.783,-3.014,-5.376
3/8/2012 21:10,182137,0.955,117.9,0.387,95.2,0.955,-29.67,2.006,0,2.206,0,0.726,0,13.25,-31.51,-3.783,-3.004,-5.376
3/8/2012 21:20,182138,1.127,106.1,1.297,115.1,1.793,-31.44,2.003,0,2.209,0,0.688,0,13.22,-31.64,-3.783,-3.005,-5.376
3/8/2012 21:30,182139,1.362,92.8,1.147,82.2,1.573,-30.72,2.005,0,2.207,0,0.694,0,13.2,-31.94,-3.784,-3.005,-5.377
3/8/2012 21:40,182140,1.137,60.19,1.219,79.17,1.553,-29.51,2.001,0,2.208,0,0.692,0,13.19,-32.24,-3.784,-3.005,-5.377
3/8/2012 21:50,182141,0.372,120.1,0.56,80.5,1.166,-30.43,2.004,0,2.209,0,0.676,0,13.17,-32.51,-3.784,-3.006,-5.377
3/8/2012 22:00,182142,1.313,100.3,1.098,117.2,1.73,-32.2,2.006,0,2.209,0,0.694,0,13.15,-32.77,-3.785,-3.006,-5.378
3/8/2012 22:10,182143,1.308,62.4,1.246,75.83,1.529,-28.7,2.002,0,2.202,0,0.722,0,13.13,-33.04,-3.785,-3.017,-5.379
3/8/2012 22:20,182144,0.995,71.75,0.866,64.11,1.254,-27.99,2.001,0,2.202,0,0.716,0,13.12,-33.27,-3.786,-3.017,-5.379
3/8/2012 22:30,182145,1.632,60.87,1.27,69.16,1.632,-28.08,2.002,0,2.204,0,2.72,0,13.11,-33.36,-3.786,-3.018,-5.38
3/8/2012 22:40,182146,1.828,109.2,1.64,75.07,2.024,-31.27,2.002,0,2.21,0,2.72,0,13.09,-33.5,-3.787,-3.018,-5.38
3/8/2012 22:50,182147,2.553,96.1,2.205,102.4,2.685,-31.53,2.003,0,2.203,0,0.67,0,13.08,-33.59,-3.787,-3.008,-5.38
3/8/2012 23:00,182148,1.862,110.4,2.251,109.1,2.764,-31.29,2.003,0,2.208,0,0.723,0,13.07,-33.63,-3.786,-3.008,-5.38
3/8/2012 23:10,182149,2.038,114.7,2.048,106,2.239,-32.27,2.003,0,2.56,0,0.707,0,13.06,-33.68,-3.796,-3.018,-5.38
3/8/2012 23:20,182150,0.617,107.3,1.543,115.5,2.117,-29.95,2.005,0,2.21,0,0.694,0,13.05,-33.77,-3.796,-3.018,-5.38
3/8/2012 23:30,182151,1.671,119.7,1.505,104.1,1.916,-31.53,2.004,0,2.211,0,2.72,0,13.04,-33.82,-3.797,-3.018,-5.38
3/8/2012 23:40,182152,1.411,127.6,1.495,124,1.97,-31.83,2,0,2.211,0,0.725,0,13.03,-33.91,-3.797,-3.019,-5.38
3/8/2012 23:50,182153,1.651,114.5,1.532,117.3,1.784,-32.01,2.002,0,2.56,0,0.7,0,13.02,-34.01,-3.797,-3.029,-5.381
3/9/2012 0:00,182154,1.073,99.8,1.284,113.9,1.568,-30.48,2.006,0,2.207,0,0.671,0,13.01,-34.15,-3.797,-3.018,-5.38
3/9/2012 0:10,182155,0.843,98.2,1.09,101.8,1.333,-29.83,2.002,0,2.56,0,0.679,0,13.01,-34.24,-3.805,-3.027,-5.379
3/9/2012 0:20,182156,0.75,123.2,0.792,115.7,0.965,-29.55,2.003,0,2.56,0,0.725,0,13,-34.39,-3.805,-3.026,-5.378
3/9/2012 0:30,182157,1.23,103.4,1.001,124.9,1.254,-31.1,2,0,2.209,0,0.712,0,13,-34.53,-3.804,-3.025,-5.377
3/9/2012 0:40,182158,0.461,93,0.927,90.1,1.294,-28.36,2.001,0,2.56,0,0.689,0,12.99,-34.68,-3.803,-3.024,-5.376
3/9/2012 0:50,182159,0,93.5,0.192,101,0.431,-28.62,2.003,0,2.213,0,0.682,0,12.98,-34.72,-3.801,-3.023,-5.375
3/9/2012 1:00,182160,0.446,41.91,0.151,63.57,0.505,-28.7,2.001,0,2.207,0,0.687,0,12.98,-34.63,-3.8,-3.022,-5.374
3/9/2012 1:10,182161,0.466,84.3,0.42,66.71,0.617,-28.85,2.003,0,2.211,0,0.786,0,12.98,-34.53,-3.8,-3.021,-5.374
3/9/2012 1:20,182162,1.068,131.6,0.502,113.1,1.068,-30.47,2.002,0,2.56,0,0.722,0,12.97,-34.48,-3.8,-3.021,-5.374
3/9/2012 1:30,182163,1.975,120.7,1.383,127.8,1.975,-33.7,2.002,0,2.209,0,0.689,0,12.96,-34.63,-3.8,-3.022,-5.384
3/9/2012 1:40,182164,1.882,119.6,2.028,121,2.156,-32.81,2,0,2.21,0,0.691,0,12.96,-34.87,-3.801,-3.023,-5.375
3/9/2012 1:50,182165,2.166,123.8,2.089,122,2.323,-33.27,2,0,2.56,0,0.664,0,12.96,-35.07,-3.8,-3.022,-5.374
3/9/2012 2:00,182166,2.347,120.6,2.252,120.4,2.406,-33.55,2.001,0,2.211,0,0.7,0,12.95,-35.21,-3.8,-3.022,-5.374
3/9/2012 2:10,182167,2.038,120.9,2.144,119.9,2.308,-33.18,2,0,2.56,0,2.72,0,12.95,-35.31,-3.799,-3.021,-5.373
3/9/2012 2:20,182168,1.578,120.8,1.732,116.5,2.038,-33.46,2,0,2.207,0,0.721,0,12.95,-35.36,-3.799,-3.021,-5.383
3/9/2012 2:30,182169,1.553,122.7,1.635,121.6,1.744,-32.63,2.002,0,2.56,0,0.687,0,12.94,-35.51,-3.8,-3.021,-5.383
3/9/2012 2:40,182170,1.367,124.7,1.519,123.5,1.686,-31.78,2,0,2.209,0,0.683,0,12.94,-35.62,-3.799,-3.02,-5.383
3/9/2012 2:50,182171,1.73,120.1,1.561,121.9,1.73,-33.32,2,0,2.211,0,0.684,0,12.94,-35.72,-3.799,-3.021,-5.393
3/9/2012 3:00,182172,1.215,123.8,1.545,120.5,1.7,-32.4,1.999,0,2.211,0,0.682,0,12.94,-35.82,-3.8,-3.021,-5.393
3/9/2012 3:10,182173,1.039,132.3,1.002,127.5,1.122,-30.76,2.002,0,2.56,0,0.679,0,12.94,-35.92,-3.799,-3.021,-5.383
3/9/2012 3:20,182174,1.45,124.7,1.48,127.2,1.69,-32.49,1.999,0,2.211,0,2.72,0,12.93,-35.97,-3.8,-3.021,-5.393
3/9/2012 3:30,182175,1.044,111,1.37,119.2,1.627,-30.97,2.002,0,2.207,0,0.681,0,12.93,-36.07,-3.8,-3.021,-5.393
3/9/2012 3:40,182176,1.156,117.6,1.159,116.2,1.279,-30.72,2,0,2.209,0,0.716,0,12.93,-36.13,-3.799,-3.021,-5.393
3/9/2012 3:50,182177,1.348,119.4,1.295,115.9,1.362,-31.1,1.999,0,2.56,0,0.673,0,12.93,-36.23,-3.8,-3.021,-5.394
3/9/2012 4:00,182178,1.441,113.8,1.275,121.1,1.441,-33.84,2.001,0,2.56,0,0.719,0,12.92,-36.33,-3.8,-3.022,-5.384
3/9/2012 4:10,182179,1.715,120.4,1.544,120.8,1.715,-33.84,2.001,0,2.211,0,0.686,0,12.92,-36.49,-3.8,-3.022,-5.394
3/9/2012 4:20,182180,1.857,119.6,1.809,120.8,1.901,-33.55,2,0,2.56,0,0.793,0,12.92,-36.54,-3.8,-3.022,-5.394
3/9/2012 4:30,182181,1.646,113.6,1.748,117.3,1.847,-32.67,2.002,0,2.56,0,0.686,0,12.92,-36.54,-3.8,-3.021,-5.393
3/9/2012 4:40,182182,1.441,116.8,1.547,114.6,1.627,-32.63,1.999,0,2.21,0,0.691,0,12.92,-36.49,-3.8,-3.022,-5.394
3/9/2012 4:50,182183,1.406,122.5,1.28,121.7,1.421,-32.49,2.001,0,2.208,0,0.716,0,12.92,-36.54,-3.8,-3.021,-5.393
3/9/2012 5:00,182184,1.387,120.9,1.436,123.1,1.504,-32.31,1.998,0,2.21,0,2.72,0,12.92,-36.6,-3.8,-3.021,-5.394
3/9/2012 5:10,182185,1.23,120.6,1.337,120.5,1.426,-31.16,2.002,0,2.211,0,0.71,0,12.91,-36.65,-3.81,-3.022,-5.394
3/9/2012 5:20,182186,0.965,124,0.915,118.4,1.176,-30.15,2,0,2.209,0,0.795,0,12.91,-36.7,-3.8,-3.021,-5.393
3/9/2012 5:30,182187,0.789,113.1,0.881,122.8,1.034,-29.98,2.002,0,2.56,0,0.692,0,12.91,-36.65,-3.799,-3.021,-5.393
3/9/2012 5:40,182188,0.955,122.1,0.943,118.9,1.029,-30.19,1.999,0,2.21,0,0.664,0,12.91,-36.65,-3.799,-3.021,-5.393
3/9/2012 5:50,182189,0.632,115.9,0.775,120.7,0.902,-30.15,2,0,2.213,0,0.698,0,12.9,-36.6,-3.8,-3.021,-5.394
3/9/2012 6:00,182190,0.519,113.7,0.579,114.3,0.657,-29.95,2,0,2.211,0,0.722,0,12.9,-36.54,-3.8,-3.021,-5.394
3/9/2012 6:10,182191,0.706,132.6,0.563,121.3,0.706,-30.15,1.998,0,2.211,0,0.721,0,12.9,-36.44,-3.8,-3.022,-5.394
3/9/2012 6:20,182192,0.666,119.5,0.651,124.4,0.745,-30.27,2.002,0,2.209,0,0.668,0,12.9,-36.39,-3.81,-3.021,-5.394
3/9/2012 6:30,182193,0.505,140,0.615,128,0.706,-30.51,2.001,0,2.211,0,0.72,0,12.9,-36.33,-3.8,-3.021,-5.394
3/9/2012 6:40,182194,0.867,120.9,0.671,130.9,0.872,-30.47,2.001,0,2.208,0,0.683,0,12.9,-36.28,-3.8,-3.022,-5.394
3/9/2012 6:50,182195,0.779,118.3,0.78,120.7,0.882,-30.64,2.002,0,2.56,0,0.67,0,12.9,-36.33,-3.819,-3.021,-5.393
3/9/2012 7:00,182196,0.823,117.4,0.777,114.8,0.862,-30.23,2,0,2.21,0,0.663,0,12.9,-36.33,-3.819,-3.021,-5.393
3/9/2012 7:10,182197,0.97,116.2,0.815,116.2,1.009,-31.7,1.998,0,2.208,0,0.717,0,12.9,-36.33,-3.819,-3.021,-5.393
3/9/2012 7:20,182198,0.965,102.5,0.975,112.4,1.049,-31.57,1.999,0,2.21,0,0.708,0,12.9,-36.44,-3.819,-3.021,-5.393
3/9/2012 7:30,182199,0.544,94.5,0.837,100.8,0.995,-30.03,2.001,0,2.212,0,0.703,0,12.88,-36.44,-3.819,-3.021,-5.393
3/9/2012 7:40,182200,0.495,87.9,0.34,92.7,0.554,-29.75,2,0,2.211,0,0.697,0,12.88,-36.33,-3.819,-3.021,-5.393
3/9/2012 7:50,182201,0,83.3,0.455,83.5,0.686,-29.79,2.001,0,2.56,0,2.72,0,12.89,-36.23,-3.82,-3.022,-5.394
3/9/2012 8:00,182202,0.417,83.9,0.233,83.8,0.446,-29.83,2,0,2.211,0,0.787,0,12.9,-36.13,-3.819,-3.031,-5.394
3/9/2012 8:10,182203,0.034,125.2,0.215,102.7,0.431,-30.11,2,0,2.212,0,0.716,0,12.92,-36.02,-3.819,-3.021,-5.393
3/9/2012 8:20,182204,0.696,144.7,0.344,139.3,0.696,-31.7,1.998,0,2.56,0,0.665,0,12.95,-35.97,-3.819,-3.021,-5.393
3/9/2012 8:30,182205,1.299,122.8,1.103,129.8,1.328,-33.18,1.998,0,2.21,0,0.674,0,13.06,-35.97,-3.819,-3.031,-5.393
3/9/2012 8:40,182206,1.397,126.4,1.315,124.1,1.397,-32.67,1.996,0,2.211,0,2.72,0,13.2,-35.97,-3.819,-3.03,-5.393
3/9/2012 8:50,182207,1.122,120.2,1.268,128,1.382,-31.12,1.999,0,2.209,0,0.683,0,14.72,-35.92,-3.81,-3.031,-5.394
3/9/2012 9:00,182208,1.088,114.9,1.051,119.1,1.103,-30.25,2.001,0,2.215,0,2.72,0,15.08,-35.77,-3.81,-3.031,-5.404
3/9/2012 9:10,182209,0.946,123.9,0.928,117.9,1.137,-30.68,1.997,0,2.212,0,2.72,0,15.07,-35.51,-3.819,-3.031,-5.404
3/9/2012 9:20,182210,0.921,130.3,0.897,123.9,0.99,-29.81,1.998,0,2.211,0,0.786,0,15.07,-35.16,-3.81,-3.031,-5.394
3/9/2012 9:30,182211,1.303,124.3,1.215,127.8,1.46,-32.51,1.998,0,2.214,0,0.685,0,15.05,-34.87,-3.81,-3.031,-5.404
3/9/2012 9:40,182212,1.171,125.2,1.23,120.5,1.289,-30.87,2,0,2.216,0,0.665,0,15.06,-34.53,-3.81,-3.032,-5.404
3/9/2012 9:50,182213,1.044,106,1.196,113.8,1.352,-30.21,2.002,0,2.56,0,2.72,0,15.06,-34.2,-3.81,-3.032,-5.404
3/9/2012 10:00,182214,0.617,104.4,0.803,105,1.024,-28.4,2,0,2.56,0,2.72,0,15.05,-33.73,-3.811,-3.033,-5.405
3/9/2012 10:10,182215,1.009,106.5,0.745,116.9,1.009,-28.95,2.002,0,2.56,0,0.788,0,15.05,-33.27,-3.813,-3.034,-5.407
3/9/2012 10:20,182216,1.034,94.6,0.953,96.6,1.058,-28.72,2.001,0,2.209,0,0.785,0,15.04,-32.91,-3.814,-3.036,-5.408
3/9/2012 10:30,182217,0.495,92.6,0.852,92.2,1.083,-28.01,2.002,0,2.206,0,0.787,0,15.04,-32.64,-3.815,-3.037,-5.409
3/9/2012 10:40,182218,0.137,85.7,0.197,93.3,0.461,-25.98,2.001,0,2.56,0,0.714,0,15.03,-32.29,-3.815,-3.037,-5.409
3/9/2012 10:50,182219,0.671,71.65,0.371,51.94,0.671,-28.27,2.001,0,2.213,0,0.786,0,15.03,-31.77,-3.815,-3.036,-5.409
3/9/2012 11:00,182220,0.877,69.91,0.735,70.03,0.921,-28.99,1.999,0,2.23,0,0.789,0,15.03,-31.51,-3.813,-3.034,-5.407
3/9/2012 11:10,182221,1.078,70,0.887,73.76,1.078,-29.18,2.004,0,2.214,0,0.787,0,15.03,-31.35,-3.813,-3.034,-5.406
3/9/2012 11:20,182222,0.353,104.6,0.944,84.4,1.254,-27.39,2.003,0,2.195,0,2.72,0,15.03,-31.22,-3.812,-3.033,-5.406
3/9/2012 11:30,182223,0,58.34,0.241,107.4,0.72,-24.88,2.005,0,2.127,0,0.645,0,15.03,-30.89,-3.812,-3.034,-5.396
3/9/2012 11:40,182224,0.946,74.59,0.637,70.61,1.034,-28.08,2.005,0,2.186,0,2.72,0,15.03,-30.44,-3.821,-3.033,-5.395
3/9/2012 11:50,182225,0.598,81.4,0.648,82.5,0.867,-26.54,2.004,0,2.188,0,0.705,0,15.03,-30.12,-3.821,-3.033,-5.406
3/9/2012 12:00,182226,1.509,69.65,0.941,76.14,1.524,-28.46,2.005,0,2.56,0,0.716,0,15.03,-29.76,-3.815,-3.037,-5.409
3/9/2012 12:10,182227,1.676,63.15,2.02,72.1,2.254,-29.53,2.005,0,2.56,0,0.787,0,15.04,-29.53,-3.828,-3.04,-5.411
3/9/2012 12:20,182228,1.181,79.28,1.463,70.94,1.882,-28.51,2.004,0,2.56,0,0.666,0,15.04,-29.18,-3.828,-3.04,-5.412
3/9/2012 12:30,182229,0.554,34.46,0.591,55.13,1.191,-26.69,2.002,0,2.56,0,0.693,0,15.02,-28.68,-3.83,-3.042,-5.414
3/9/2012 12:40,182230,0.289,25.89,0.498,20.57,0.784,-26.31,2.004,0,2.56,0,0.654,0,15.04,-28.01,-3.828,-3.04,-5.402
